employee_id,training_date,program,training_type,outcome,duration_days,cost,start_date,exit_date,termination_type,employee_status,department,is_effective,effective_spend,wasted_spend,has_left,spend_to_leaver,date_validity,is_valid_record,tenure_at_training_years,cost_per_day,training_month
2752,2022-12-06,Customer Service,Internal,Incomplete,5,450.64,2022-10-21,2023-05-09,Involuntary,Active,Production,False,0.0,450.64,True,450.64,valid,True,0.13,90.13,2022-12
2753,2022-10-18,Communication Skills,Internal,Completed,1,437.7,2023-01-13,2023-05-24,Voluntary,Active,Production,True,437.7,0.0,True,437.7,before_hire,False,-0.24,437.7,2022-10
2754,2023-04-04,Project Management,Internal,Failed,1,823.08,2020-04-05,,Unk,Active,Production,False,0.0,823.08,False,0.0,valid,True,3.0,823.08,2023-04
2755,2022-12-21,Technical Skills,Internal,Completed,4,118.68,2022-05-26,,Unk,Active,Production,True,118.68,0.0,False,0.0,valid,True,0.57,29.67,2022-12
2756,2023-04-04,Communication Skills,External,Completed,5,120.79,2021-05-05,,Unk,Active,Production,True,120.79,0.0,False,0.0,valid,True,1.91,24.16,2023-04
2757,2022-12-19,Technical Skills,External,Failed,1,519.35,2023-07-01,2023-08-04,Retirement,Future Start,Production,False,0.0,519.35,True,519.35,before_hire,False,-0.53,519.35,2022-12
2758,2023-05-17,Technical Skills,External,Incomplete,4,100.17,2018-12-20,2023-06-13,Involuntary,Terminated for Cause,Production,False,0.0,100.17,True,100.17,valid,True,4.41,25.04,2023-05
2759,2023-06-30,Project Management,Internal,Incomplete,1,662.8,2018-08-26,,Unk,Active,Production,False,0.0,662.8,False,0.0,valid,True,4.84,662.8,2023-06
2760,2023-05-03,Leadership Development,Internal,Completed,3,287.59,2020-12-06,2022-08-26,Voluntary,Active,Production,True,287.59,0.0,True,287.59,after_exit,False,2.4,95.86,2023-05
2761,2022-11-26,Project Management,External,Incomplete,4,653.32,2021-12-13,2022-06-11,Resignation,Active,Production,False,0.0,653.32,True,653.32,after_exit,False,0.95,163.33,2022-11
2762,2023-04-26,Leadership Development,Internal,Failed,3,254.85,2021-06-27,2022-01-02,Resignation,Voluntarily Terminated,Production,False,0.0,254.85,True,254.85,after_exit,False,1.83,84.95,2023-04
2763,2022-11-24,Technical Skills,External,Completed,4,430.35,2019-10-19,,Unk,Active,Production,True,430.35,0.0,False,0.0,valid,True,3.1,107.59,2022-11
2764,2023-06-14,Communication Skills,External,Incomplete,5,755.77,2022-11-26,2023-01-13,Involuntary,Active,Production,False,0.0,755.77,True,755.77,after_exit,False,0.55,151.15,2023-06
2765,2023-03-30,Customer Service,Internal,Incomplete,2,529.91,2019-08-19,,Unk,Active,Production,False,0.0,529.91,False,0.0,valid,True,3.61,264.96,2023-03
2766,2023-03-25,Technical Skills,External,Completed,1,440.14,2018-08-22,2022-04-14,Involuntary,Voluntarily Terminated,Production,True,440.14,0.0,True,440.14,after_exit,False,4.59,440.14,2023-03
2767,2023-01-21,Customer Service,Internal,Passed,2,972.3,2022-05-04,,Unk,Active,Production,True,972.3,0.0,False,0.0,valid,True,0.72,486.15,2023-01
2768,2022-10-24,Project Management,Internal,Incomplete,5,176.6,2022-06-12,,Unk,Active,Production,False,0.0,176.6,False,0.0,valid,True,0.37,35.32,2022-10
2769,2023-07-17,Project Management,Internal,Completed,1,747.74,2018-11-08,,Unk,Active,Production,True,747.74,0.0,False,0.0,valid,True,4.69,747.74,2023-07
2770,2023-07-07,Customer Service,External,Passed,5,451.03,2021-07-05,,Unk,Active,Production,True,451.03,0.0,False,0.0,valid,True,2.0,90.21,2023-07
2771,2022-12-11,Technical Skills,Internal,Incomplete,5,255.16,2020-07-08,2021-09-24,Retirement,Terminated for Cause,Production,False,0.0,255.16,True,255.16,after_exit,False,2.43,51.03,2022-12
2772,2023-02-06,Leadership Development,Internal,Passed,5,258.08,2020-03-13,,Unk,Active,Production,True,258.08,0.0,False,0.0,valid,True,2.9,51.62,2023-02
2773,2023-02-02,Communication Skills,Internal,Completed,4,697.67,2022-12-28,,Unk,Active,Production,True,697.67,0.0,False,0.0,valid,True,0.1,174.42,2023-02
2774,2023-08-05,Communication Skills,Internal,Passed,5,694.23,2020-03-17,,Unk,Active,Production,True,694.23,0.0,False,0.0,valid,True,3.38,138.85,2023-08
2775,2022-11-05,Technical Skills,Internal,Incomplete,1,703.45,2023-01-07,,Unk,Active,Production,False,0.0,703.45,False,0.0,before_hire,False,-0.17,703.45,2022-11
2776,2023-07-09,Leadership Development,External,Incomplete,1,134.44,2021-12-22,,Unk,Active,Production,False,0.0,134.44,False,0.0,valid,True,1.54,134.44,2023-07
2777,2023-07-25,Communication Skills,Internal,Failed,2,458.37,2020-04-29,2022-11-22,Voluntary,Active,Production,False,0.0,458.37,True,458.37,after_exit,False,3.24,229.18,2023-07
2778,2022-10-06,Project Management,External,Failed,5,594.73,2020-12-02,,Unk,Active,Production,False,0.0,594.73,False,0.0,valid,True,1.84,118.95,2022-10
2779,2023-02-13,Leadership Development,Internal,Completed,3,330.68,2021-12-08,2022-06-20,Resignation,Active,Production,True,330.68,0.0,True,330.68,after_exit,False,1.18,110.23,2023-02
2780,2022-12-24,Communication Skills,Internal,Incomplete,3,625.69,2022-04-13,2023-08-04,Retirement,Active,Production,False,0.0,625.69,True,625.69,valid,True,0.7,208.56,2022-12
2781,2022-11-12,Leadership Development,Internal,Completed,5,437.26,2020-12-23,2022-07-23,Retirement,Voluntarily Terminated,Production,True,437.26,0.0,True,437.26,after_exit,False,1.89,87.45,2022-11
2782,2022-10-17,Leadership Development,Internal,Passed,2,134.99,2019-03-31,,Unk,Active,Production,True,134.99,0.0,False,0.0,valid,True,3.55,67.5,2022-10
2783,2023-05-20,Technical Skills,External,Incomplete,4,880.21,2023-06-11,2023-07-30,Resignation,Active,Production,False,0.0,880.21,True,880.21,before_hire,False,-0.06,220.05,2023-05
2784,2022-09-08,Customer Service,Internal,Completed,5,427.99,2021-05-20,2023-01-31,Involuntary,Active,Production,True,427.99,0.0,True,427.99,valid,True,1.3,85.6,2022-09
2785,2022-11-26,Technical Skills,Internal,Completed,1,925.68,2020-11-14,,Unk,Active,Production,True,925.68,0.0,False,0.0,valid,True,2.03,925.68,2022-11
2786,2023-06-16,Communication Skills,External,Incomplete,4,485.05,2018-12-29,,Unk,Active,Production,False,0.0,485.05,False,0.0,valid,True,4.46,121.26,2023-06
2787,2023-04-18,Technical Skills,External,Passed,5,720.07,2021-04-22,,Unk,Active,Production,True,720.07,0.0,False,0.0,valid,True,1.99,144.01,2023-04
2788,2023-01-21,Project Management,External,Incomplete,5,161.15,2023-06-03,2023-07-14,Involuntary,Voluntarily Terminated,Production,False,0.0,161.15,True,161.15,before_hire,False,-0.36,32.23,2023-01
2789,2023-06-06,Project Management,Internal,Completed,4,899.17,2021-04-26,2021-07-06,Retirement,Active,Production,True,899.17,0.0,True,899.17,after_exit,False,2.11,224.79,2023-06
2790,2022-09-20,Communication Skills,External,Incomplete,1,438.31,2019-04-30,2019-10-09,Involuntary,Active,Production,False,0.0,438.31,True,438.31,after_exit,False,3.39,438.31,2022-09
2791,2023-04-08,Communication Skills,Internal,Passed,3,903.18,2021-07-04,2023-06-25,Involuntary,Active,Production,True,903.18,0.0,True,903.18,valid,True,1.76,301.06,2023-04
2792,2023-05-21,Technical Skills,External,Passed,2,607.81,2023-02-24,,Unk,Active,Production,True,607.81,0.0,False,0.0,valid,True,0.24,303.9,2023-05
2793,2022-10-09,Project Management,External,Incomplete,1,774.44,2021-03-02,,Unk,Active,Production,False,0.0,774.44,False,0.0,valid,True,1.6,774.44,2022-10
2794,2023-01-10,Customer Service,Internal,Incomplete,3,644.38,2021-12-27,,Unk,Active,Production,False,0.0,644.38,False,0.0,valid,True,1.04,214.79,2023-01
2795,2023-04-30,Customer Service,Internal,Failed,4,457.74,2022-07-10,2022-09-11,Voluntary,Active,Production,False,0.0,457.74,True,457.74,after_exit,False,0.8,114.44,2023-04
2796,2022-10-19,Communication Skills,External,Incomplete,2,840.27,2022-09-19,2023-06-17,Voluntary,Active,Production,False,0.0,840.27,True,840.27,valid,True,0.08,420.14,2022-10
2797,2022-12-18,Communication Skills,External,Failed,1,559.59,2021-05-30,,Unk,Active,Production,False,0.0,559.59,False,0.0,valid,True,1.55,559.59,2022-12
2798,2023-04-24,Leadership Development,External,Completed,1,840.65,2020-04-07,,Unk,Active,Production,True,840.65,0.0,False,0.0,valid,True,3.04,840.65,2023-04
2799,2023-07-28,Communication Skills,Internal,Incomplete,1,543.46,2021-04-20,2022-09-17,Resignation,Active,Production,False,0.0,543.46,True,543.46,after_exit,False,2.27,543.46,2023-07
2800,2022-12-20,Customer Service,External,Incomplete,1,729.03,2019-08-02,,Unk,Active,Production,False,0.0,729.03,False,0.0,valid,True,3.38,729.03,2022-12
2801,2023-06-14,Leadership Development,External,Incomplete,4,449.65,2022-01-11,,Unk,Active,Production,False,0.0,449.65,False,0.0,valid,True,1.42,112.41,2023-06
2802,2023-04-21,Technical Skills,External,Passed,3,213.38,2020-11-15,,Unk,Active,Production,True,213.38,0.0,False,0.0,valid,True,2.43,71.13,2023-04
2803,2023-01-29,Leadership Development,Internal,Failed,4,106.21,2020-05-08,,Unk,Active,Production,False,0.0,106.21,False,0.0,valid,True,2.73,26.55,2023-01
2804,2023-01-26,Leadership Development,Internal,Completed,5,483.07,2019-03-10,,Unk,Active,Production,True,483.07,0.0,False,0.0,valid,True,3.88,96.61,2023-01
2805,2023-07-18,Project Management,Internal,Passed,2,515.31,2022-04-19,,Unk,Active,Production,True,515.31,0.0,False,0.0,valid,True,1.25,257.65,2023-07
2806,2023-05-27,Communication Skills,Internal,Incomplete,5,290.8,2019-11-30,,Unk,Active,Production,False,0.0,290.8,False,0.0,valid,True,3.49,58.16,2023-05
2807,2023-04-16,Customer Service,Internal,Passed,4,977.46,2021-07-06,2023-01-07,Involuntary,Voluntarily Terminated,Production,True,977.46,0.0,True,977.46,after_exit,False,1.78,244.36,2023-04
2808,2022-09-23,Communication Skills,External,Passed,5,105.41,2018-11-27,,Unk,Active,Production,True,105.41,0.0,False,0.0,valid,True,3.82,21.08,2022-09
2809,2022-12-21,Technical Skills,Internal,Failed,2,856.23,2023-01-30,,Unk,Active,Production,False,0.0,856.23,False,0.0,before_hire,False,-0.11,428.12,2022-12
2810,2023-04-05,Technical Skills,Internal,Incomplete,3,964.33,2022-11-17,2023-02-08,Resignation,Active,Production,False,0.0,964.33,True,964.33,after_exit,False,0.38,321.44,2023-04
2811,2022-11-04,Technical Skills,External,Completed,3,589.88,2018-08-13,2020-05-28,Voluntary,Active,Production,True,589.88,0.0,True,589.88,after_exit,False,4.23,196.63,2022-11
2812,2022-11-25,Leadership Development,External,Incomplete,4,663.36,2021-07-02,2023-07-09,Resignation,Terminated for Cause,Production,False,0.0,663.36,True,663.36,valid,True,1.4,165.84,2022-11
2813,2023-04-20,Technical Skills,Internal,Completed,2,249.88,2022-06-28,,Unk,Active,Production,True,249.88,0.0,False,0.0,valid,True,0.81,124.94,2023-04
2814,2023-07-31,Leadership Development,Internal,Passed,2,809.89,2019-01-25,,Unk,Active,Production,True,809.89,0.0,False,0.0,valid,True,4.51,404.94,2023-07
2815,2023-05-10,Project Management,Internal,Completed,5,224.58,2023-07-23,,Unk,Active,Production,True,224.58,0.0,False,0.0,before_hire,False,-0.2,44.92,2023-05
2816,2023-03-17,Project Management,External,Incomplete,3,251.78,2022-07-25,,Unk,Active,Production,False,0.0,251.78,False,0.0,valid,True,0.64,83.93,2023-03
2817,2023-01-13,Technical Skills,External,Failed,2,314.0,2023-01-11,,Unk,Active,Production,False,0.0,314.0,False,0.0,valid,True,0.01,157.0,2023-01
2818,2023-02-27,Technical Skills,External,Completed,5,453.51,2023-07-28,2023-07-30,Involuntary,Active,Production,True,453.51,0.0,True,453.51,before_hire,False,-0.41,90.7,2023-02
2819,2023-07-31,Leadership Development,Internal,Failed,2,595.4,2023-05-06,,Unk,Active,Production,False,0.0,595.4,False,0.0,valid,True,0.24,297.7,2023-07
2820,2022-10-23,Project Management,External,Completed,2,606.3,2022-09-18,,Unk,Active,Production,True,606.3,0.0,False,0.0,valid,True,0.1,303.15,2022-10
2821,2023-03-06,Technical Skills,Internal,Incomplete,5,841.22,2019-09-08,2021-09-10,Retirement,Active,Production,False,0.0,841.22,True,841.22,after_exit,False,3.49,168.24,2023-03
2822,2022-09-18,Communication Skills,Internal,Failed,4,912.5,2019-08-30,,Unk,Active,Production,False,0.0,912.5,False,0.0,valid,True,3.05,228.12,2022-09
2823,2022-09-04,Communication Skills,External,Incomplete,2,196.27,2023-05-22,,Unk,Active,Production,False,0.0,196.27,False,0.0,before_hire,False,-0.71,98.14,2022-09
2824,2022-09-07,Project Management,Internal,Incomplete,1,224.09,2021-03-02,,Unk,Active,Production,False,0.0,224.09,False,0.0,valid,True,1.52,224.09,2022-09
2825,2022-11-02,Technical Skills,External,Completed,2,363.8,2023-02-13,,Unk,Active,Production,True,363.8,0.0,False,0.0,before_hire,False,-0.28,181.9,2022-11
2826,2023-07-13,Customer Service,Internal,Failed,2,656.05,2022-08-11,2022-12-01,Involuntary,Leave of Absence,Production,False,0.0,656.05,True,656.05,after_exit,False,0.92,328.02,2023-07
2827,2022-09-07,Leadership Development,Internal,Incomplete,1,629.85,2020-02-19,2022-12-10,Involuntary,Voluntarily Terminated,Production,False,0.0,629.85,True,629.85,valid,True,2.55,629.85,2022-09
2828,2023-01-30,Communication Skills,Internal,Completed,3,915.92,2021-10-15,2023-03-26,Retirement,Voluntarily Terminated,Production,True,915.92,0.0,True,915.92,valid,True,1.29,305.31,2023-01
2829,2022-10-26,Customer Service,External,Passed,3,487.27,2022-11-16,,Unk,Active,Production,True,487.27,0.0,False,0.0,before_hire,False,-0.06,162.42,2022-10
2830,2022-12-06,Project Management,External,Completed,1,266.42,2022-06-30,2023-02-03,Resignation,Active,Production,True,266.42,0.0,True,266.42,valid,True,0.44,266.42,2022-12
2831,2023-02-09,Communication Skills,External,Incomplete,1,277.22,2021-07-28,,Unk,Active,Production,False,0.0,277.22,False,0.0,valid,True,1.54,277.22,2023-02
2832,2022-12-23,Customer Service,Internal,Incomplete,1,545.87,2021-11-21,,Unk,Active,Production,False,0.0,545.87,False,0.0,valid,True,1.09,545.87,2022-12
2833,2022-08-24,Leadership Development,External,Incomplete,3,182.84,2020-10-12,,Unk,Active,Production,False,0.0,182.84,False,0.0,valid,True,1.86,60.95,2022-08
2834,2023-06-10,Technical Skills,External,Completed,4,149.67,2018-10-02,2020-09-17,Involuntary,Active,Production,True,149.67,0.0,True,149.67,after_exit,False,4.69,37.42,2023-06
2835,2022-11-22,Customer Service,Internal,Completed,4,939.72,2021-07-17,2023-02-27,Resignation,Active,Production,True,939.72,0.0,True,939.72,valid,True,1.35,234.93,2022-11
2836,2023-05-18,Customer Service,External,Completed,5,410.04,2022-04-13,,Unk,Active,Production,True,410.04,0.0,False,0.0,valid,True,1.1,82.01,2023-05
2837,2023-06-08,Communication Skills,External,Incomplete,1,945.59,2021-03-20,2023-02-18,Involuntary,Active,Production,False,0.0,945.59,True,945.59,after_exit,False,2.22,945.59,2023-06
2838,2023-05-18,Communication Skills,Internal,Completed,4,539.06,2021-09-09,2021-11-05,Voluntary,Active,Production,True,539.06,0.0,True,539.06,after_exit,False,1.69,134.76,2023-05
2839,2022-08-07,Customer Service,External,Incomplete,2,837.22,2019-12-06,2022-03-28,Voluntary,Active,Production,False,0.0,837.22,True,837.22,after_exit,False,2.67,418.61,2022-08
2840,2022-10-04,Customer Service,Internal,Incomplete,3,360.08,2023-04-26,2023-05-19,Voluntary,Active,Production,False,0.0,360.08,True,360.08,before_hire,False,-0.56,120.03,2022-10
2841,2023-04-22,Customer Service,Internal,Completed,2,405.48,2019-04-06,,Unk,Active,Production,True,405.48,0.0,False,0.0,valid,True,4.04,202.74,2023-04
2842,2022-12-22,Project Management,Internal,Failed,4,577.78,2020-10-19,2023-02-28,Voluntary,Voluntarily Terminated,Production,False,0.0,577.78,True,577.78,valid,True,2.17,144.44,2022-12
2843,2022-10-01,Leadership Development,External,Completed,2,102.16,2021-11-22,,Unk,Active,Production,True,102.16,0.0,False,0.0,valid,True,0.86,51.08,2022-10
2844,2022-08-28,Leadership Development,Internal,Passed,5,336.98,2020-12-30,2023-07-25,Retirement,Leave of Absence,Production,True,336.98,0.0,True,336.98,valid,True,1.66,67.4,2022-08
2845,2023-02-06,Customer Service,External,Completed,2,764.22,2020-09-03,,Unk,Active,Production,True,764.22,0.0,False,0.0,valid,True,2.43,382.11,2023-02
2846,2022-09-02,Communication Skills,Internal,Incomplete,2,326.54,2019-10-14,2022-08-19,Resignation,Voluntarily Terminated,Production,False,0.0,326.54,True,326.54,after_exit,False,2.89,163.27,2022-09
2847,2023-07-16,Customer Service,Internal,Completed,3,762.23,2021-02-19,2021-09-18,Involuntary,Future Start,Production,True,762.23,0.0,True,762.23,after_exit,False,2.4,254.08,2023-07
2848,2023-07-21,Customer Service,Internal,Failed,2,510.12,2022-03-13,2022-09-02,Involuntary,Terminated for Cause,Production,False,0.0,510.12,True,510.12,after_exit,False,1.36,255.06,2023-07
2849,2023-05-06,Technical Skills,Internal,Failed,3,706.23,2018-10-02,,Unk,Active,Production,False,0.0,706.23,False,0.0,valid,True,4.59,235.41,2023-05
2850,2023-04-26,Technical Skills,External,Passed,2,634.36,2022-10-06,2022-10-16,Retirement,Active,Production,True,634.36,0.0,True,634.36,after_exit,False,0.55,317.18,2023-04
2851,2023-07-16,Communication Skills,Internal,Failed,2,718.77,2020-09-21,,Unk,Active,Production,False,0.0,718.77,False,0.0,valid,True,2.81,359.38,2023-07
2852,2023-06-23,Communication Skills,Internal,Incomplete,3,820.39,2021-12-06,,Unk,Active,Production,False,0.0,820.39,False,0.0,valid,True,1.54,273.46,2023-06
2853,2023-01-01,Leadership Development,Internal,Passed,1,835.07,2022-11-16,2023-03-21,Voluntary,Terminated for Cause,Production,True,835.07,0.0,True,835.07,valid,True,0.13,835.07,2023-01
2854,2023-04-18,Project Management,External,Incomplete,4,670.82,2022-08-02,2023-07-27,Resignation,Active,Production,False,0.0,670.82,True,670.82,valid,True,0.71,167.7,2023-04
2855,2022-09-05,Technical Skills,External,Passed,1,596.23,2022-01-19,,Unk,Active,Production,True,596.23,0.0,False,0.0,valid,True,0.63,596.23,2022-09
2856,2023-01-03,Customer Service,Internal,Completed,2,842.67,2022-04-09,,Unk,Active,Production,True,842.67,0.0,False,0.0,valid,True,0.74,421.34,2023-01
2857,2022-12-25,Customer Service,Internal,Completed,3,229.18,2019-07-19,2022-08-08,Involuntary,Active,Production,True,229.18,0.0,True,229.18,after_exit,False,3.44,76.39,2022-12
2858,2022-11-10,Project Management,Internal,Failed,3,851.72,2021-09-02,2022-11-14,Retirement,Active,Production,False,0.0,851.72,True,851.72,valid,True,1.19,283.91,2022-11
2859,2022-09-23,Technical Skills,Internal,Completed,1,798.08,2019-02-01,,Unk,Active,Production,True,798.08,0.0,False,0.0,valid,True,3.64,798.08,2022-09
2860,2022-09-13,Leadership Development,External,Passed,3,587.16,2023-04-13,2023-05-26,Voluntary,Active,Production,True,587.16,0.0,True,587.16,before_hire,False,-0.58,195.72,2022-09
2861,2022-11-07,Project Management,External,Completed,2,828.48,2018-10-06,,Unk,Active,Production,True,828.48,0.0,False,0.0,valid,True,4.09,414.24,2022-11
2862,2023-04-11,Communication Skills,Internal,Incomplete,3,192.39,2020-03-24,2022-03-24,Voluntary,Active,Production,False,0.0,192.39,True,192.39,after_exit,False,3.05,64.13,2023-04
2863,2022-12-08,Customer Service,Internal,Completed,4,422.27,2021-10-08,,Unk,Active,Production,True,422.27,0.0,False,0.0,valid,True,1.17,105.57,2022-12
2864,2023-06-16,Leadership Development,External,Failed,4,242.25,2022-05-16,,Unk,Active,Production,False,0.0,242.25,False,0.0,valid,True,1.08,60.56,2023-06
2865,2023-03-22,Customer Service,External,Passed,4,653.99,2022-05-10,2022-10-17,Voluntary,Voluntarily Terminated,Production,True,653.99,0.0,True,653.99,after_exit,False,0.87,163.5,2023-03
2866,2023-04-11,Project Management,External,Passed,5,792.46,2021-11-16,,Unk,Active,Production,True,792.46,0.0,False,0.0,valid,True,1.4,158.49,2023-04
2867,2023-02-21,Leadership Development,External,Incomplete,4,317.26,2019-02-25,,Unk,Active,Production,False,0.0,317.26,False,0.0,valid,True,3.99,79.32,2023-02
2868,2023-06-17,Leadership Development,External,Failed,5,866.79,2022-07-01,,Unk,Active,Production,False,0.0,866.79,False,0.0,valid,True,0.96,173.36,2023-06
2869,2023-05-04,Leadership Development,Internal,Completed,2,422.63,2022-12-17,,Unk,Active,Production,True,422.63,0.0,False,0.0,valid,True,0.38,211.32,2023-05
